company_name,company_country_code,company_city,company_market,investor_name,investor_country_code,investor_city,funded_at,funded_month,funded_year,raised_amount_usd,company_name_lower,unicorn_flag
Groupon,USA,Chicago,Advertising,New Enterprise Associates,USA,Menlo Park,01/01/2008 00:00,2008-01,2008,4800000,groupon,TRUE
Groupon,USA,Chicago,Advertising,New Enterprise Associates,USA,Menlo Park,12/01/2009 00:00,2009-12,2009,30000000,groupon,TRUE
CloudFlare,USA,San Francisco,Security,New Enterprise Associates,USA,Menlo Park,12/17/2013 00:00,2013-12,2013,50000000,cloudflare,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,New Enterprise Associates,USA,Menlo Park,09/08/2010 00:00,2010-09,2010,5000000,intarciatherapeutics,TRUE
Groupon,USA,Chicago,Advertising,New Enterprise Associates,USA,Menlo Park,04/18/2010 00:00,2010-04,2010,135000000,groupon,TRUE
MuleSoft,USA,San Francisco,Data Integration,New Enterprise Associates,USA,Menlo Park,04/03/2013 00:00,2013-04,2013,37000000,mulesoft,TRUE
Box,USA,Los Altos,File Sharing,New Enterprise Associates,USA,Menlo Park,10/28/2011 00:00,2011-10,2011,81000000,box,TRUE
Bloom Energy,USA,Sunnyvale,Clean Technology,New Enterprise Associates,USA,Menlo Park,06/08/2012 00:00,2012-06,2012,150000000,bloomenergy,TRUE
MongoDB,USA,New York,Cloud Computing,New Enterprise Associates,USA,Menlo Park,05/29/2012 00:00,2012-05,2012,42000000,mongodb,TRUE
Gilt Groupe,USA,New York,Shopping,New Enterprise Associates,USA,Menlo Park,05/08/2011 00:00,2011-05,2011,138000000,giltgroupe,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,New Enterprise Associates,USA,Menlo Park,11/15/2012 00:00,2012-11,2012,50000000,intarciatherapeutics,TRUE
Box,USA,Los Altos,File Sharing,New Enterprise Associates,USA,Menlo Park,07/31/2012 00:00,2012-07,2012,125000000,box,TRUE
Tintri,USA,Mountain View,Virtualization,New Enterprise Associates,USA,Menlo Park,07/24/2012 00:00,2012-07,2012,25000000,tintri,TRUE
Houzz,USA,Palo Alto,Curated Web,New Enterprise Associates,USA,Menlo Park,01/29/2013 00:00,2013-01,2013,35000000,houzz,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,New Enterprise Associates,USA,Menlo Park,03/20/2007 00:00,2007-03,2007,50000000,intarciatherapeutics,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,New Leaf Venture Partners,USA,New York,09/08/2010 00:00,2010-09,2010,5000000,intarciatherapeutics,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,New Leaf Venture Partners,USA,New York,11/15/2012 00:00,2012-11,2012,50000000,intarciatherapeutics,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,New Leaf Venture Partners,USA,New York,03/20/2007 00:00,2007-03,2007,50000000,intarciatherapeutics,TRUE
Pinterest,USA,San Francisco,Curated Web,New York Angels,USA,New York,01/01/2010 00:00,2010-01,2010,500000,pinterest,TRUE
VANCL,CHN,Beijing,E-Commerce,NewMargin Ventures,CHN,Shanghai,12/01/2010 00:00,2010-12,2010,100000000,vancl,TRUE
Zuora,USA,Foster City,Facebook Applications,Next World Capital,USA,San Francisco,09/05/2013 00:00,2013-09,2013,50000000,zuora,TRUE
Snapdeal,IND,New Delhi,E-Commerce,Nexus Venture Partners,IND,Mumbai,01/01/2011 00:00,2011-01,2011,12000000,snapdeal,TRUE
Snapdeal,IND,New Delhi,E-Commerce,Nexus Venture Partners,IND,Mumbai,09/01/2011 00:00,2011-09,2011,40000000,snapdeal,TRUE
Jasper,IND,New Delhi,E-Commerce,Nexus Venture Partners,IND,Mumbai,07/28/2011 00:00,2011-07,2011,40000000,jasper,TRUE
Jasper,IND,New Delhi,E-Commerce,Nexus Venture Partners,IND,Mumbai,01/25/2011 00:00,2011-01,2011,12000000,jasper,TRUE
Adknowledge,USA,Kansas City,Mobile Games,Nokia Growth Partners,USA,Sunnyvale,01/12/2011 00:00,2011-01,2011,200000000,adknowledge,TRUE
Actifio,USA,Waltham,Enterprise Software,North Bridge Venture Partners,USA,Waltham,07/21/2010 00:00,2010-07,2010,8000000,actifio,TRUE
Actifio,USA,Waltham,Enterprise Software,North Bridge Venture Partners,USA,Waltham,09/22/2010 00:00,2010-09,2010,16000000,actifio,TRUE
Actifio,USA,Waltham,Enterprise Software,North Bridge Venture Partners,USA,Waltham,03/06/2013 00:00,2013-03,2013,50000000,actifio,TRUE
Actifio,USA,Waltham,Enterprise Software,North Bridge Venture Partners,USA,Waltham,12/05/2011 00:00,2011-12,2011,33500000,actifio,TRUE
Quora,USA,Mountain View,Semantic Search,North Bridge Venture Partners,USA,Waltham,05/14/2012 00:00,2012-05,2012,50000000,quora,TRUE
Zuora,USA,Foster City,Facebook Applications,Northgate Capital,USA,Danville,09/05/2013 00:00,2013-09,2013,50000000,zuora,TRUE
MarkLogic,USA,San Carlos,Enterprise Software,Northgate Capital,USA,Danville,04/10/2013 00:00,2013-04,2013,25725481,marklogic,TRUE
Spotify,SWE,Stockholm,Entertainment,Northzone,SWE,Stockholm,10/01/2008 00:00,2008-10,2008,21640000,spotify,TRUE
Avito.ru,ROM,Rus,Advertising,Northzone,SWE,Stockholm,05/01/2012 00:00,2012-05,2012,75000000,avito.ru,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Norwest Venture Partners,USA,Palo Alto,12/01/2010 00:00,2010-12,2010,50000000,lashou.com,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Norwest Venture Partners,USA,Palo Alto,03/01/2011 00:00,2011-03,2011,110000000,lashou.com,TRUE
Lending Club,USA,San Francisco,Finance Technology,Norwest Venture Partners,USA,Palo Alto,03/19/2009 00:00,2009-03,2009,12000000,lendingclub,TRUE
Lending Club,USA,San Francisco,Finance Technology,Norwest Venture Partners,USA,Palo Alto,08/03/2011 00:00,2011-08,2011,25000000,lendingclub,TRUE
Lending Club,USA,San Francisco,Finance Technology,Norwest Venture Partners,USA,Palo Alto,08/23/2007 00:00,2007-08,2007,10260000,lendingclub,TRUE
Lending Club,USA,San Francisco,Finance Technology,Norwest Venture Partners,USA,Palo Alto,04/14/2010 00:00,2010-04,2010,24500000,lendingclub,TRUE
Proteus Digital Health,USA,Redwood City,Health Care,Novartis,CHE,Basel,05/01/2013 00:00,2013-05,2013,62500000,proteusdigitalhealth,TRUE
Foursquare,USA,New York,Location Based Services,O'Reilly AlphaTech Ventures,USA,San Francisco,06/24/2011 00:00,2011-06,2011,50000000,foursquare,TRUE
Foursquare,USA,New York,Location Based Services,O'Reilly AlphaTech Ventures,USA,San Francisco,09/04/2009 00:00,2009-09,2009,1350000,foursquare,TRUE
Foursquare,USA,New York,Location Based Services,O'Reilly AlphaTech Ventures,USA,San Francisco,06/29/2010 00:00,2010-06,2010,20000000,foursquare,TRUE
Foursquare,USA,New York,Location Based Services,O'Reilly AlphaTech Ventures,USA,San Francisco,04/11/2013 00:00,2013-04,2013,41000000,foursquare,TRUE
Deem,USA,San Francisco,E-Commerce,Oak Investment Partners,USA,Greenwich,09/09/2009 00:00,2009-09,2009,40000000,deem,TRUE
Good Technology,USA,Sunnyvale,Data Security,Oak Investment Partners,USA,Greenwich,10/01/2006 00:00,2006-10,2006,51300000,goodtechnology,TRUE
Deem,USA,San Francisco,E-Commerce,Oak Investment Partners,USA,Greenwich,09/24/2013 00:00,2013-09,2013,69985435,deem,TRUE
Deem,USA,San Francisco,E-Commerce,Oak Investment Partners,USA,Greenwich,09/01/2005 00:00,2005-09,2005,25000000,deem,TRUE
Deem,USA,San Francisco,E-Commerce,Oak Investment Partners,USA,Greenwich,07/23/2013 00:00,2013-07,2013,12500000,deem,TRUE
Deem,USA,San Francisco,E-Commerce,Oak Investment Partners,USA,Greenwich,09/19/2013 00:00,2013-09,2013,2620000,deem,TRUE
Good Technology,USA,Sunnyvale,Data Security,Oak Investment Partners,USA,Greenwich,12/20/2013 00:00,2013-12,2013,64997000,goodtechnology,TRUE
Deem,USA,San Francisco,E-Commerce,Oak Investment Partners,USA,Greenwich,04/01/2008 00:00,2008-04,2008,100000000,deem,TRUE
Better Place,USA,Palo Alto,Clean Technology,Ofer Hi-Tech,ISR,Tel Aviv,01/01/2010 00:00,2010-01,2010,350000000,betterplace,TRUE
Better Place,USA,Palo Alto,Clean Technology,Ofer Hi-Tech,ISR,Tel Aviv,11/11/2011 00:00,2011-11,2011,200000000,betterplace,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,Omega Funds,,,03/20/2007 00:00,2007-03,2007,50000000,intarciatherapeutics,TRUE
Shopify,CAN,Ottawa,Online Shopping,OMERS Ventures,CAN,Toronto,12/11/2013 00:00,2013-12,2013,100000000,shopify,TRUE
Hootsuite,CAN,Vancouver,Software,OMERS Ventures,CAN,Toronto,03/29/2012 00:00,2012-03,2012,20000000,hootsuite,TRUE
Hootsuite,CAN,Vancouver,Software,OMERS Ventures,CAN,Toronto,08/01/2013 00:00,2013-08,2013,165000000,hootsuite,TRUE
Prosper,USA,San Francisco,Personal Finance,Omidyar Network,USA,Redwood City,06/01/2007 00:00,2007-06,2007,20000000,prosper,TRUE
Prosper,USA,San Francisco,Personal Finance,Omidyar Network,USA,Redwood City,02/01/2006 00:00,2006-02,2006,12500000,prosper,TRUE
Prosper,USA,San Francisco,Personal Finance,Omidyar Network,USA,Redwood City,01/22/2013 00:00,2013-01,2013,20000000,prosper,TRUE
Prosper,USA,San Francisco,Personal Finance,Omidyar Network,USA,Redwood City,02/03/2010 00:00,2010-02,2010,2000000,prosper,TRUE
Deem,USA,San Francisco,E-Commerce,One Equity Partners,USA,New York,09/24/2013 00:00,2013-09,2013,69985435,deem,TRUE
Zalando,DEU,Berlin,E-Commerce,Ontario Teachers' Pension Plan,CAN,Toronto,11/01/2013 00:00,2013-11,2013,190798947,zalando,TRUE
Lyft,USA,San Francisco,Transportation,Ooga Labs,USA,Palo Alto,01/30/2013 00:00,2013-01,2013,15000000,lyft,TRUE
Proteus Digital Health,USA,Redwood City,Health Care,Oracle Corporation,USA,Redwood City,05/01/2013 00:00,2013-05,2013,62500000,proteusdigitalhealth,TRUE
Deem,USA,San Francisco,E-Commerce,Palo Alto Investors,USA,Palo Alto,01/01/2004 00:00,2004-01,2004,42000000,deem,TRUE
DoorDash,USA,Palo Alto,Small and Medium Businesses,Pejman Mar Ventures,USA,Palo Alto,09/30/2013 00:00,2013-09,2013,2400000,doordash,TRUE
CloudFlare,USA,San Francisco,Security,Pelion Venture Partners,USA,Salt Lake City,07/12/2011 00:00,2011-07,2011,20000000,cloudflare,TRUE
CloudFlare,USA,San Francisco,Security,Pelion Venture Partners,USA,Salt Lake City,11/25/2009 00:00,2009-11,2009,2050000,cloudflare,TRUE
CloudFlare,USA,San Francisco,Security,Pelion Venture Partners,USA,Salt Lake City,12/17/2013 00:00,2013-12,2013,50000000,cloudflare,TRUE
Domo,USA,American Fork,Web Development,Pelion Venture Partners,USA,Salt Lake City,05/19/2011 00:00,2011-05,2011,10000000,domo,TRUE
FanDuel,USA,New York,Fantasy Sports,Pentech Ventures,GBR,Edinburgh,01/14/2009 00:00,2009-01,2009,1200000,fanduel,TRUE
FanDuel,USA,New York,Fantasy Sports,Pentech Ventures,GBR,Edinburgh,09/07/2011 00:00,2011-09,2011,4000000,fanduel,TRUE
FanDuel,USA,New York,Fantasy Sports,Pentech Ventures,GBR,Edinburgh,01/30/2013 00:00,2013-01,2013,11000000,fanduel,TRUE
Kabam,USA,San Francisco,Games,Performance Equity Management,USA,Greenwich,05/26/2011 00:00,2011-05,2011,85000000,kabam,TRUE
HelloFresh,USA,New York,Hospitality,Phenomen Ventures,,,09/30/2013 00:00,2013-09,2013,7500000,hellofresh,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Phenomen Ventures,,,07/01/2013 00:00,2013-07,2013,30000000,deliveryhero,TRUE
Fab,USA,New York,Design,Phenomen Ventures,,,11/01/2012 00:00,2012-11,2012,15000000,fab,TRUE
Fab,USA,New York,Design,Phenomen Ventures,,,07/18/2012 00:00,2012-07,2012,105000000,fab,TRUE
Zynga,USA,San Francisco,Technology,Pilot Group,USA,New York,01/01/2008 00:00,2008-01,2008,10000000,zynga,TRUE
Kabam,USA,San Francisco,Games,Pinnacle Ventures,USA,Menlo Park,05/26/2011 00:00,2011-05,2011,85000000,kabam,TRUE
Fab,USA,New York,Design,Pinnacle Ventures,USA,Menlo Park,06/19/2013 00:00,2013-06,2013,150000000,fab,TRUE
Nextdoor,USA,San Francisco,Privacy,Pinnacle Ventures,USA,Menlo Park,02/12/2013 00:00,2013-02,2013,21600000,nextdoor,TRUE
Gilt Groupe,USA,New York,Shopping,Pinnacle Ventures,USA,Menlo Park,05/08/2011 00:00,2011-05,2011,138000000,giltgroupe,TRUE
Nextdoor,USA,San Francisco,Privacy,Pinnacle Ventures,USA,Menlo Park,07/24/2012 00:00,2012-07,2012,18600000,nextdoor,TRUE
Fab,USA,New York,Design,Pinnacle Ventures,USA,Menlo Park,07/18/2012 00:00,2012-07,2012,105000000,fab,TRUE
Taboola,USA,New York,Content Discovery,Pitango Venture Capital,ISR,Herzliya,02/19/2013 00:00,2013-02,2013,15000000,taboola,TRUE
ForeScout Technologies,USA,Campbell,Security,Pitango Venture Capital,ISR,Herzliya,10/20/2005 00:00,2005-10,2005,10000000,forescouttechnologies,TRUE
ForeScout Technologies,USA,Campbell,Security,Pitango Venture Capital,ISR,Herzliya,11/19/2007 00:00,2007-11,2007,4380000,forescouttechnologies,TRUE
FanDuel,USA,New York,Fantasy Sports,Piton Capital,GBR,London,01/30/2013 00:00,2013-01,2013,11000000,fanduel,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Point Nine,GBR,London,03/01/2011 00:00,2011-03,2011,5530000,deliveryhero,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Point Nine Capital,DEU,Berlin,07/01/2013 00:00,2013-07,2013,30000000,deliveryhero,TRUE
Automattic,USA,San Francisco,Web CMS,Polaris Partners,USA,Waltham,01/01/2008 00:00,2008-01,2008,29500000,automattic,TRUE
Automattic,USA,San Francisco,Web CMS,Polaris Partners,USA,Waltham,10/01/2005 00:00,2005-10,2005,1100000,automattic,TRUE
Dollar Shave Club,USA,Los Angeles,E-Commerce,Pritzker Group Venture Capital,USA,Chicago,10/08/2013 00:00,2013-10,2013,12000000,dollarshaveclub,TRUE
MediaMath,USA,New York,Advertising,QED Investors,,,03/09/2011 00:00,2011-03,2011,14000000,mediamath,TRUE
Credit Karma,USA,San Francisco,Finance,QED Investors,,,11/04/2009 00:00,2009-11,2009,2500000,creditkarma,TRUE
Prosper,USA,San Francisco,Personal Finance,QED Investors,,,11/01/2009 00:00,2009-11,2009,1000000,prosper,TRUE
Prosper,USA,San Francisco,Personal Finance,QED Investors,,,02/03/2010 00:00,2010-02,2010,2000000,prosper,TRUE
Xiaomi,CHN,Beijing,Mobile,QiMing Venture Partners,CHN,Shanghai,12/01/2010 00:00,2010-12,2010,41000000,xiaomi,TRUE
Mogujie,CHN,Hangzhou,Social Media,QiMing Venture Partners,CHN,Shanghai,01/01/2012 00:00,2012-01,2012,10000000,mogujie,TRUE
Tujia,,,Travel,QiMing Venture Partners,CHN,Shanghai,02/16/2013 00:00,2013-02,2013,40000000,tujia,TRUE
Dianping,CHN,Shanghai,E-Commerce,QiMing Venture Partners,CHN,Shanghai,08/01/2012 00:00,2012-08,2012,32330000,dianping,TRUE
Dianping,CHN,Shanghai,E-Commerce,QiMing Venture Partners,CHN,Shanghai,07/01/2010 00:00,2010-07,2010,100000000,dianping,TRUE
Tango,USA,Mountain View,Messaging,Qualcomm Ventures,USA,San Diego,04/19/2012 00:00,2012-04,2012,38097364,tango,TRUE
Lookout,USA,San Francisco,Security,Qualcomm Ventures,USA,San Diego,10/10/2013 00:00,2013-10,2013,55000000,lookout,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,Quilvest Ventures,USA,New York,03/20/2007 00:00,2007-03,2007,50000000,intarciatherapeutics,TRUE
Automattic,USA,San Francisco,Web CMS,Radar Partners,USA,Palo Alto,01/01/2008 00:00,2008-01,2008,29500000,automattic,TRUE
Automattic,USA,San Francisco,Web CMS,Radar Partners,USA,Palo Alto,10/01/2005 00:00,2005-10,2005,1100000,automattic,TRUE
OZON.ru,RUS,Moscow,E-Commerce,Rakuten,JPN,Tokyo,09/08/2011 00:00,2011-09,2011,100000000,ozon.ru,TRUE
Pinterest,USA,San Francisco,Curated Web,Rakuten,JPN,Tokyo,05/17/2012 00:00,2012-05,2012,100000000,pinterest,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Rebate Networks,DEU,Berlin,12/01/2010 00:00,2010-12,2010,50000000,lashou.com,TRUE
MongoDB,USA,New York,Cloud Computing,Red Hat,DEU,Munich,10/04/2013 00:00,2013-10,2013,150000000,mongodb,TRUE
MongoDB,USA,New York,Cloud Computing,Red Hat,DEU,Munich,01/01/2012 00:00,2012-01,2012,7700000,mongodb,TRUE
Oscar,USA,New York,Insurance,Red Swan Ventures,USA,New York,07/19/2013 00:00,2013-07,2013,40000000,oscar,TRUE
Warby Parker,USA,New York,Retail,Red Swan Ventures,USA,New York,01/01/2013 00:00,2013-01,2013,41500000,warbyparker,TRUE
Harry's,USA,New York,Fashion,Red Swan Ventures,USA,New York,08/15/2012 00:00,2012-08,2012,4000000,harry's,TRUE
DraftKings,USA,Boston,Games,Redpoint Ventures,USA,Menlo Park,11/26/2013 00:00,2013-11,2013,24000000,draftkings,TRUE
Twilio,USA,San Francisco,Enterprise Software,Redpoint Ventures,USA,Menlo Park,06/07/2013 00:00,2013-06,2013,70000000,twilio,TRUE
Pure Storage,USA,Mountain View,Storage,Redpoint Ventures,USA,Menlo Park,08/29/2013 00:00,2013-08,2013,150000000,purestorage,TRUE
Pure Storage,USA,Mountain View,Storage,Redpoint Ventures,USA,Menlo Park,08/23/2011 00:00,2011-08,2011,30000000,purestorage,TRUE
Stripe,USA,San Francisco,Credit Cards,Redpoint Ventures,USA,Menlo Park,07/09/2012 00:00,2012-07,2012,20000000,stripe,TRUE
Zuora,USA,Foster City,Facebook Applications,Redpoint Ventures,USA,Menlo Park,09/05/2013 00:00,2013-09,2013,50000000,zuora,TRUE
Zuora,USA,Foster City,Facebook Applications,Redpoint Ventures,USA,Menlo Park,11/09/2010 00:00,2010-11,2010,20000000,zuora,TRUE
Kabam,USA,San Francisco,Games,Redpoint Ventures,USA,Menlo Park,05/26/2011 00:00,2011-05,2011,85000000,kabam,TRUE
Pure Storage,USA,Mountain View,Storage,Redpoint Ventures,USA,Menlo Park,08/15/2012 00:00,2012-08,2012,40000000,purestorage,TRUE
Zuora,USA,Foster City,Facebook Applications,Redpoint Ventures,USA,Menlo Park,11/16/2011 00:00,2011-11,2011,36000000,zuora,TRUE
Kabam,USA,San Francisco,Games,Redpoint Ventures,USA,Menlo Park,01/20/2011 00:00,2011-01,2011,30000000,kabam,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Reinet Investments S.C.A.,LUX,Luxemburg,03/01/2011 00:00,2011-03,2011,110000000,lashou.com,TRUE
Betterment,USA,New York,Finance,reinmkr capital,USA,Marina Del Rey,12/01/2010 00:00,2010-12,2010,3000000,betterment,TRUE
Betterment,USA,New York,Finance,reinmkr capital,USA,Marina Del Rey,10/03/2012 00:00,2012-10,2012,10000000,betterment,TRUE
SoFi,USA,San Francisco,Social Media,Renren Inc.,CHN,Chaoyang,09/12/2012 00:00,2012-09,2012,77199900,sofi,TRUE
LivingSocial,USA,Washington,E-Commerce,Revolution LLC,USA,Washington,04/29/2010 00:00,2010-04,2010,14000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Revolution LLC,USA,Washington,07/21/2008 00:00,2008-07,2008,5000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Revolution LLC,USA,Washington,03/11/2010 00:00,2010-03,2010,25000000,livingsocial,TRUE
LivingSocial,USA,Washington,E-Commerce,Revolution LLC,USA,Washington,02/20/2013 00:00,2013-02,2013,110000000,livingsocial,TRUE
JustFab,USA,El Segundo,Fashion,Rho Capital Partners,USA,New York,07/26/2012 00:00,2012-07,2012,76000000,justfab,TRUE
JustFab,USA,El Segundo,Fashion,Rho Ventures,USA,New York,09/26/2013 00:00,2013-09,2013,40000000,justfab,TRUE
Funding Circle,GBR,London,Financial Services,Ribbit Capital,USA,Palo Alto,10/23/2013 00:00,2013-10,2013,37000000,fundingcircle,TRUE
Credit Karma,USA,San Francisco,Finance,Ribbit Capital,USA,Palo Alto,04/02/2013 00:00,2013-04,2013,30000000,creditkarma,TRUE
Dropbox,USA,San Francisco,Storage,RIT Capital Partners,GBR,London,10/18/2011 00:00,2011-10,2011,250000000,dropbox,TRUE
GoPro,USA,San Mateo,Hardware + Software,Riverwood Capital,USA,Menlo Park,05/05/2011 00:00,2011-05,2011,88000000,gopro,TRUE
Flipboard,USA,Palo Alto,News,Rizvi Traverse Management,USA,Birmingham,12/09/2013 00:00,2013-12,2013,50000000,flipboard,TRUE
Square,USA,San Francisco,Mobile Payments,Rizvi Traverse Management,USA,Birmingham,09/17/2012 00:00,2012-09,2012,200000000,square,TRUE
HelloFresh,USA,New York,Hospitality,Rocket Internet AG,DEU,Berlin,12/12/2012 00:00,2012-12,2012,10000000,hellofresh,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,Rocket Internet AG,DEU,Berlin,11/11/2012 00:00,2012-11,2012,40000000,lazadagroup,TRUE
Space Exploration Technologies,USA,Hawthorne,Public Transportation,Rothenberg Ventures,USA,San Francisco,12/21/2012 00:00,2012-12,2012,30000000,spaceexplorationtechnologies,TRUE
Kik,CAN,Waterloo,Messaging,RRE Ventures,USA,New York,03/07/2011 00:00,2011-03,2011,8000000,kik,TRUE
BuzzFeed,USA,New York,Entertainment,RRE Ventures,USA,New York,01/03/2013 00:00,2013-01,2013,19300000,buzzfeed,TRUE
BuzzFeed,USA,New York,Entertainment,RRE Ventures,USA,New York,01/09/2012 00:00,2012-01,2012,15500000,buzzfeed,TRUE
Kik,CAN,Waterloo,Messaging,RRE Ventures,USA,New York,04/21/2013 00:00,2013-04,2013,19500000,kik,TRUE
BuzzFeed,USA,New York,Entertainment,RRE Ventures,USA,New York,05/12/2010 00:00,2010-05,2010,8000000,buzzfeed,TRUE
Fab,USA,New York,Design,RTP Ventures,USA,New York,06/19/2013 00:00,2013-06,2013,150000000,fab,TRUE
Fab,USA,New York,Design,RTP Ventures,USA,New York,07/18/2012 00:00,2012-07,2012,105000000,fab,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Ru-net,,,07/01/2013 00:00,2013-07,2013,30000000,deliveryhero,TRUE
Snapdeal,IND,New Delhi,E-Commerce,Ru-net,,,04/01/2013 00:00,2013-04,2013,75000000,snapdeal,TRUE
OZON.ru,RUS,Moscow,E-Commerce,ru-Net Holdings,RUS,Moscow,09/08/2011 00:00,2011-09,2011,100000000,ozon.ru,TRUE
Good Technology,USA,Sunnyvale,Data Security,Rustic Canyon Partners,USA,Santa Monica,10/01/2006 00:00,2006-10,2006,51300000,goodtechnology,TRUE
Dollar Shave Club,USA,Los Angeles,E-Commerce,Rustic Canyon Partners,USA,Santa Monica,11/01/2012 00:00,2012-11,2012,9800000,dollarshaveclub,TRUE
Dollar Shave Club,USA,Los Angeles,E-Commerce,Rustic Canyon Partners,USA,Santa Monica,03/06/2012 00:00,2012-03,2012,1000000,dollarshaveclub,TRUE
Dollar Shave Club,USA,Los Angeles,E-Commerce,Rustic Canyon Partners,USA,Santa Monica,10/08/2013 00:00,2013-10,2013,12000000,dollarshaveclub,TRUE
Good Technology,USA,Sunnyvale,Data Security,Rustic Canyon Partners,USA,Santa Monica,12/20/2013 00:00,2013-12,2013,64997000,goodtechnology,TRUE
Snapdeal,IND,New Delhi,E-Commerce,Saama Capital,MUS,EbíÂne,04/01/2013 00:00,2013-04,2013,75000000,snapdeal,TRUE
